local_datetime,intersection_id,direction,total_volume
11/21/2024 8:00,Washingtonst_and_Ave52,NB,31
11/21/2024 8:00,Washingtonst_and_Ave52,SB,514
11/21/2024 9:00,Washingtonst_and_Ave52,NB,49
11/21/2024 9:00,Washingtonst_and_Ave52,SB,423
11/21/2024 10:00,Washingtonst_and_Ave52,NB,48
11/21/2024 10:00,Washingtonst_and_Ave52,SB,525
11/21/2024 11:00,Washingtonst_and_Ave52,NB,57
11/21/2024 11:00,Washingtonst_and_Ave52,SB,509
11/21/2024 12:00,Washingtonst_and_Ave52,NB,50
11/21/2024 12:00,Washingtonst_and_Ave52,SB,548
11/21/2024 13:00,Washingtonst_and_Ave52,NB,73
11/21/2024 13:00,Washingtonst_and_Ave52,SB,589
11/21/2024 14:00,Washingtonst_and_Ave52,NB,62
11/21/2024 14:00,Washingtonst_and_Ave52,SB,653
11/21/2024 15:00,Washingtonst_and_Ave52,NB,61
11/21/2024 15:00,Washingtonst_and_Ave52,SB,730
11/21/2024 16:00,Washingtonst_and_Ave52,NB,53
11/21/2024 16:00,Washingtonst_and_Ave52,SB,757
11/21/2024 17:00,Washingtonst_and_Ave52,NB,92
11/21/2024 17:00,Washingtonst_and_Ave52,SB,550
11/21/2024 18:00,Washingtonst_and_Ave52,NB,31
11/21/2024 18:00,Washingtonst_and_Ave52,SB,343
11/21/2024 19:00,Washingtonst_and_Ave52,NB,35
11/21/2024 19:00,Washingtonst_and_Ave52,SB,300
11/21/2024 20:00,Washingtonst_and_Ave52,NB,33
11/21/2024 20:00,Washingtonst_and_Ave52,SB,261
11/21/2024 21:00,Washingtonst_and_Ave52,NB,30
11/21/2024 21:00,Washingtonst_and_Ave52,SB,207
11/21/2024 22:00,Washingtonst_and_Ave52,NB,11
11/21/2024 22:00,Washingtonst_and_Ave52,SB,148
11/21/2024 23:00,Washingtonst_and_Ave52,NB,3
11/21/2024 23:00,Washingtonst_and_Ave52,SB,81
11/22/2024 0:00,Washingtonst_and_Ave52,NB,2
11/22/2024 0:00,Washingtonst_and_Ave52,SB,62
11/22/2024 1:00,Washingtonst_and_Ave52,NB,2
11/22/2024 1:00,Washingtonst_and_Ave52,SB,29
11/22/2024 2:00,Washingtonst_and_Ave52,NB,2
11/22/2024 2:00,Washingtonst_and_Ave52,SB,14
11/22/2024 3:00,Washingtonst_and_Ave52,NB,1
11/22/2024 3:00,Washingtonst_and_Ave52,SB,13
11/22/2024 4:00,Washingtonst_and_Ave52,NB,3
11/22/2024 4:00,Washingtonst_and_Ave52,SB,32
11/22/2024 5:00,Washingtonst_and_Ave52,NB,13
11/22/2024 5:00,Washingtonst_and_Ave52,SB,73
11/22/2024 6:00,Washingtonst_and_Ave52,NB,15
11/22/2024 6:00,Washingtonst_and_Ave52,SB,205
11/22/2024 7:00,Washingtonst_and_Ave52,NB,24
11/22/2024 7:00,Washingtonst_and_Ave52,SB,391
11/22/2024 8:00,Washingtonst_and_Ave52,NB,41
11/22/2024 8:00,Washingtonst_and_Ave52,SB,481
11/22/2024 9:00,Washingtonst_and_Ave52,NB,49
11/22/2024 9:00,Washingtonst_and_Ave52,SB,517
11/22/2024 10:00,Washingtonst_and_Ave52,NB,66
11/22/2024 10:00,Washingtonst_and_Ave52,SB,462
11/22/2024 11:00,Washingtonst_and_Ave52,NB,39
11/22/2024 11:00,Washingtonst_and_Ave52,SB,528
11/22/2024 12:00,Washingtonst_and_Ave52,NB,47
11/22/2024 12:00,Washingtonst_and_Ave52,SB,550
11/22/2024 13:00,Washingtonst_and_Ave52,NB,63
11/22/2024 13:00,Washingtonst_and_Ave52,SB,595
11/22/2024 14:00,Washingtonst_and_Ave52,NB,59
11/22/2024 14:00,Washingtonst_and_Ave52,SB,688
11/22/2024 15:00,Washingtonst_and_Ave52,NB,64
11/22/2024 15:00,Washingtonst_and_Ave52,SB,725
11/22/2024 16:00,Washingtonst_and_Ave52,NB,60
11/22/2024 16:00,Washingtonst_and_Ave52,SB,782
11/22/2024 17:00,Washingtonst_and_Ave52,NB,77
11/22/2024 17:00,Washingtonst_and_Ave52,SB,612
11/22/2024 18:00,Washingtonst_and_Ave52,NB,39
11/22/2024 18:00,Washingtonst_and_Ave52,SB,401
11/22/2024 19:00,Washingtonst_and_Ave52,NB,28
11/22/2024 19:00,Washingtonst_and_Ave52,SB,321
11/22/2024 20:00,Washingtonst_and_Ave52,NB,30
11/22/2024 20:00,Washingtonst_and_Ave52,SB,238
11/22/2024 21:00,Washingtonst_and_Ave52,NB,21
11/22/2024 21:00,Washingtonst_and_Ave52,SB,244
11/22/2024 22:00,Washingtonst_and_Ave52,NB,32
11/22/2024 22:00,Washingtonst_and_Ave52,SB,216
11/22/2024 23:00,Washingtonst_and_Ave52,NB,8
11/22/2024 23:00,Washingtonst_and_Ave52,SB,102
11/23/2024 0:00,Washingtonst_and_Ave52,NB,1
11/23/2024 0:00,Washingtonst_and_Ave52,SB,53
11/23/2024 1:00,Washingtonst_and_Ave52,NB,4
11/23/2024 1:00,Washingtonst_and_Ave52,SB,44
11/23/2024 2:00,Washingtonst_and_Ave52,NB,2
11/23/2024 2:00,Washingtonst_and_Ave52,SB,41
11/23/2024 3:00,Washingtonst_and_Ave52,NB,3
11/23/2024 3:00,Washingtonst_and_Ave52,SB,15
11/23/2024 4:00,Washingtonst_and_Ave52,NB,1
11/23/2024 4:00,Washingtonst_and_Ave52,SB,27
11/23/2024 5:00,Washingtonst_and_Ave52,NB,6
11/23/2024 5:00,Washingtonst_and_Ave52,SB,45
11/23/2024 6:00,Washingtonst_and_Ave52,NB,9
11/23/2024 6:00,Washingtonst_and_Ave52,SB,123
11/23/2024 7:00,Washingtonst_and_Ave52,NB,14
11/23/2024 7:00,Washingtonst_and_Ave52,SB,287
11/23/2024 8:00,Washingtonst_and_Ave52,NB,28
11/23/2024 8:00,Washingtonst_and_Ave52,SB,382
11/23/2024 9:00,Washingtonst_and_Ave52,NB,51
11/23/2024 9:00,Washingtonst_and_Ave52,SB,404
11/23/2024 10:00,Washingtonst_and_Ave52,NB,50
11/23/2024 10:00,Washingtonst_and_Ave52,SB,479
11/23/2024 11:00,Washingtonst_and_Ave52,NB,46
11/23/2024 11:00,Washingtonst_and_Ave52,SB,535
11/23/2024 12:00,Washingtonst_and_Ave52,NB,50
11/23/2024 12:00,Washingtonst_and_Ave52,SB,567
11/23/2024 13:00,Washingtonst_and_Ave52,NB,72
11/23/2024 13:00,Washingtonst_and_Ave52,SB,527
11/23/2024 14:00,Washingtonst_and_Ave52,NB,44
11/23/2024 14:00,Washingtonst_and_Ave52,SB,572
11/23/2024 15:00,Washingtonst_and_Ave52,NB,64
11/23/2024 15:00,Washingtonst_and_Ave52,SB,582
11/23/2024 16:00,Washingtonst_and_Ave52,NB,33
11/23/2024 16:00,Washingtonst_and_Ave52,SB,557
11/23/2024 17:00,Washingtonst_and_Ave52,NB,47
11/23/2024 17:00,Washingtonst_and_Ave52,SB,412
11/23/2024 18:00,Washingtonst_and_Ave52,NB,37
11/23/2024 18:00,Washingtonst_and_Ave52,SB,310
11/23/2024 19:00,Washingtonst_and_Ave52,NB,24
11/23/2024 19:00,Washingtonst_and_Ave52,SB,262
11/23/2024 20:00,Washingtonst_and_Ave52,NB,24
11/23/2024 20:00,Washingtonst_and_Ave52,SB,253
11/23/2024 21:00,Washingtonst_and_Ave52,NB,41
11/23/2024 21:00,Washingtonst_and_Ave52,SB,228
11/23/2024 22:00,Washingtonst_and_Ave52,NB,13
11/23/2024 22:00,Washingtonst_and_Ave52,SB,181
11/23/2024 23:00,Washingtonst_and_Ave52,NB,5
11/23/2024 23:00,Washingtonst_and_Ave52,SB,138
11/24/2024 0:00,Washingtonst_and_Ave52,NB,1
11/24/2024 0:00,Washingtonst_and_Ave52,SB,72
11/24/2024 1:00,Washingtonst_and_Ave52,NB,1
11/24/2024 1:00,Washingtonst_and_Ave52,SB,42
11/24/2024 2:00,Washingtonst_and_Ave52,NB,1
11/24/2024 2:00,Washingtonst_and_Ave52,SB,29
11/24/2024 3:00,Washingtonst_and_Ave52,NB,0
11/24/2024 3:00,Washingtonst_and_Ave52,SB,7
11/24/2024 4:00,Washingtonst_and_Ave52,NB,1
11/24/2024 4:00,Washingtonst_and_Ave52,SB,15
11/24/2024 5:00,Washingtonst_and_Ave52,NB,4
11/24/2024 5:00,Washingtonst_and_Ave52,SB,41
11/24/2024 6:00,Washingtonst_and_Ave52,NB,10
11/24/2024 6:00,Washingtonst_and_Ave52,SB,91
11/24/2024 7:00,Washingtonst_and_Ave52,NB,9
11/24/2024 7:00,Washingtonst_and_Ave52,SB,171
11/24/2024 8:00,Washingtonst_and_Ave52,NB,44
11/24/2024 8:00,Washingtonst_and_Ave52,SB,225
11/24/2024 9:00,Washingtonst_and_Ave52,NB,31
11/24/2024 9:00,Washingtonst_and_Ave52,SB,337
11/24/2024 10:00,Washingtonst_and_Ave52,NB,40
11/24/2024 10:00,Washingtonst_and_Ave52,SB,389
11/24/2024 11:00,Washingtonst_and_Ave52,NB,37
11/24/2024 11:00,Washingtonst_and_Ave52,SB,421
11/24/2024 12:00,Washingtonst_and_Ave52,NB,34
11/24/2024 12:00,Washingtonst_and_Ave52,SB,487
11/24/2024 13:00,Washingtonst_and_Ave52,NB,35
11/24/2024 13:00,Washingtonst_and_Ave52,SB,522
11/24/2024 14:00,Washingtonst_and_Ave52,NB,42
11/24/2024 14:00,Washingtonst_and_Ave52,SB,457
11/24/2024 15:00,Washingtonst_and_Ave52,NB,44
11/24/2024 15:00,Washingtonst_and_Ave52,SB,449
11/24/2024 16:00,Washingtonst_and_Ave52,NB,39
11/24/2024 16:00,Washingtonst_and_Ave52,SB,504
11/24/2024 17:00,Washingtonst_and_Ave52,NB,35
11/24/2024 17:00,Washingtonst_and_Ave52,SB,388
11/24/2024 18:00,Washingtonst_and_Ave52,NB,16
11/24/2024 18:00,Washingtonst_and_Ave52,SB,259
11/24/2024 19:00,Washingtonst_and_Ave52,NB,19
11/24/2024 19:00,Washingtonst_and_Ave52,SB,271
11/24/2024 20:00,Washingtonst_and_Ave52,NB,15
11/24/2024 20:00,Washingtonst_and_Ave52,SB,210
11/24/2024 21:00,Washingtonst_and_Ave52,NB,12
11/24/2024 21:00,Washingtonst_and_Ave52,SB,179
11/24/2024 22:00,Washingtonst_and_Ave52,NB,2
11/24/2024 22:00,Washingtonst_and_Ave52,SB,136
11/24/2024 23:00,Washingtonst_and_Ave52,NB,6
11/24/2024 23:00,Washingtonst_and_Ave52,SB,98
11/25/2024 0:00,Washingtonst_and_Ave52,NB,3
11/25/2024 0:00,Washingtonst_and_Ave52,SB,50
11/25/2024 1:00,Washingtonst_and_Ave52,NB,1
11/25/2024 1:00,Washingtonst_and_Ave52,SB,23
11/25/2024 2:00,Washingtonst_and_Ave52,NB,1
11/25/2024 2:00,Washingtonst_and_Ave52,SB,9
11/25/2024 3:00,Washingtonst_and_Ave52,NB,1
11/25/2024 3:00,Washingtonst_and_Ave52,SB,14
11/25/2024 4:00,Washingtonst_and_Ave52,NB,1
11/25/2024 4:00,Washingtonst_and_Ave52,SB,19
11/25/2024 5:00,Washingtonst_and_Ave52,NB,8
11/25/2024 5:00,Washingtonst_and_Ave52,SB,74
11/25/2024 6:00,Washingtonst_and_Ave52,NB,18
11/25/2024 6:00,Washingtonst_and_Ave52,SB,201
11/25/2024 7:00,Washingtonst_and_Ave52,NB,25
11/25/2024 7:00,Washingtonst_and_Ave52,SB,349
11/25/2024 8:00,Washingtonst_and_Ave52,NB,45
11/25/2024 8:00,Washingtonst_and_Ave52,SB,452
11/25/2024 9:00,Washingtonst_and_Ave52,NB,52
11/25/2024 9:00,Washingtonst_and_Ave52,SB,475
11/25/2024 10:00,Washingtonst_and_Ave52,NB,61
11/25/2024 10:00,Washingtonst_and_Ave52,SB,510
11/25/2024 11:00,Washingtonst_and_Ave52,NB,60
11/25/2024 11:00,Washingtonst_and_Ave52,SB,554
11/25/2024 12:00,Washingtonst_and_Ave52,NB,60
11/25/2024 12:00,Washingtonst_and_Ave52,SB,642
11/25/2024 13:00,Washingtonst_and_Ave52,NB,63
11/25/2024 13:00,Washingtonst_and_Ave52,SB,636
11/25/2024 14:00,Washingtonst_and_Ave52,NB,117
11/25/2024 14:00,Washingtonst_and_Ave52,SB,654
11/25/2024 15:00,Washingtonst_and_Ave52,NB,45
11/25/2024 15:00,Washingtonst_and_Ave52,SB,765
11/25/2024 16:00,Washingtonst_and_Ave52,NB,46
11/25/2024 16:00,Washingtonst_and_Ave52,SB,711
11/25/2024 17:00,Washingtonst_and_Ave52,NB,65
11/25/2024 17:00,Washingtonst_and_Ave52,SB,578
11/25/2024 18:00,Washingtonst_and_Ave52,NB,34
11/25/2024 18:00,Washingtonst_and_Ave52,SB,384
11/25/2024 19:00,Washingtonst_and_Ave52,NB,23
11/25/2024 19:00,Washingtonst_and_Ave52,SB,312
11/25/2024 20:00,Washingtonst_and_Ave52,NB,14
11/25/2024 20:00,Washingtonst_and_Ave52,SB,232
11/25/2024 21:00,Washingtonst_and_Ave52,NB,15
11/25/2024 21:00,Washingtonst_and_Ave52,SB,245
11/25/2024 22:00,Washingtonst_and_Ave52,NB,2
11/25/2024 22:00,Washingtonst_and_Ave52,SB,129
11/25/2024 23:00,Washingtonst_and_Ave52,NB,2
11/25/2024 23:00,Washingtonst_and_Ave52,SB,79
11/26/2024 0:00,Washingtonst_and_Ave52,NB,1
11/26/2024 0:00,Washingtonst_and_Ave52,SB,46
11/26/2024 1:00,Washingtonst_and_Ave52,NB,2
11/26/2024 1:00,Washingtonst_and_Ave52,SB,22
11/26/2024 2:00,Washingtonst_and_Ave52,NB,1
11/26/2024 2:00,Washingtonst_and_Ave52,SB,13
11/26/2024 3:00,Washingtonst_and_Ave52,NB,2
11/26/2024 3:00,Washingtonst_and_Ave52,SB,9
11/26/2024 4:00,Washingtonst_and_Ave52,NB,4
11/26/2024 4:00,Washingtonst_and_Ave52,SB,33
11/26/2024 5:00,Washingtonst_and_Ave52,NB,8
11/26/2024 5:00,Washingtonst_and_Ave52,SB,74
11/26/2024 6:00,Washingtonst_and_Ave52,NB,9
11/26/2024 6:00,Washingtonst_and_Ave52,SB,214
11/26/2024 7:00,Washingtonst_and_Ave52,NB,23
11/26/2024 7:00,Washingtonst_and_Ave52,SB,343
11/26/2024 8:00,Washingtonst_and_Ave52,NB,44
11/26/2024 8:00,Washingtonst_and_Ave52,SB,439
11/26/2024 9:00,Washingtonst_and_Ave52,NB,56
11/26/2024 9:00,Washingtonst_and_Ave52,SB,479
11/26/2024 10:00,Washingtonst_and_Ave52,NB,59
11/26/2024 10:00,Washingtonst_and_Ave52,SB,517
11/26/2024 11:00,Washingtonst_and_Ave52,NB,63
11/26/2024 11:00,Washingtonst_and_Ave52,SB,618
11/26/2024 12:00,Washingtonst_and_Ave52,NB,48
11/26/2024 12:00,Washingtonst_and_Ave52,SB,625
11/26/2024 13:00,Washingtonst_and_Ave52,NB,68
11/26/2024 13:00,Washingtonst_and_Ave52,SB,623
11/26/2024 14:00,Washingtonst_and_Ave52,NB,67
11/26/2024 14:00,Washingtonst_and_Ave52,SB,742
11/26/2024 15:00,Washingtonst_and_Ave52,NB,68
11/26/2024 15:00,Washingtonst_and_Ave52,SB,751
11/26/2024 16:00,Washingtonst_and_Ave52,NB,59
11/26/2024 16:00,Washingtonst_and_Ave52,SB,716
11/26/2024 17:00,Washingtonst_and_Ave52,NB,99
11/26/2024 17:00,Washingtonst_and_Ave52,SB,600
11/26/2024 18:00,Washingtonst_and_Ave52,NB,64
11/26/2024 18:00,Washingtonst_and_Ave52,SB,391
11/26/2024 19:00,Washingtonst_and_Ave52,NB,42
11/26/2024 19:00,Washingtonst_and_Ave52,SB,303
11/26/2024 20:00,Washingtonst_and_Ave52,NB,51
11/26/2024 20:00,Washingtonst_and_Ave52,SB,305
11/26/2024 21:00,Washingtonst_and_Ave52,NB,51
11/26/2024 21:00,Washingtonst_and_Ave52,SB,227
11/26/2024 22:00,Washingtonst_and_Ave52,NB,24
11/26/2024 22:00,Washingtonst_and_Ave52,SB,187
11/26/2024 23:00,Washingtonst_and_Ave52,NB,3
11/26/2024 23:00,Washingtonst_and_Ave52,SB,96
11/27/2024 0:00,Washingtonst_and_Ave52,NB,3
11/27/2024 0:00,Washingtonst_and_Ave52,SB,51
11/27/2024 1:00,Washingtonst_and_Ave52,NB,0
11/27/2024 1:00,Washingtonst_and_Ave52,SB,28
11/27/2024 2:00,Washingtonst_and_Ave52,NB,1
11/27/2024 2:00,Washingtonst_and_Ave52,SB,14
11/27/2024 3:00,Washingtonst_and_Ave52,NB,3
11/27/2024 3:00,Washingtonst_and_Ave52,SB,9
11/27/2024 4:00,Washingtonst_and_Ave52,NB,4
11/27/2024 4:00,Washingtonst_and_Ave52,SB,14
11/27/2024 5:00,Washingtonst_and_Ave52,NB,14
11/27/2024 5:00,Washingtonst_and_Ave52,SB,55
11/27/2024 6:00,Washingtonst_and_Ave52,NB,26
11/27/2024 6:00,Washingtonst_and_Ave52,SB,229
11/27/2024 7:00,Washingtonst_and_Ave52,NB,26
11/27/2024 7:00,Washingtonst_and_Ave52,SB,337
11/27/2024 8:00,Washingtonst_and_Ave52,NB,45
11/27/2024 8:00,Washingtonst_and_Ave52,SB,443
11/27/2024 9:00,Washingtonst_and_Ave52,NB,65
11/27/2024 9:00,Washingtonst_and_Ave52,SB,562
11/27/2024 10:00,Washingtonst_and_Ave52,NB,60
11/27/2024 10:00,Washingtonst_and_Ave52,SB,592
11/27/2024 11:00,Washingtonst_and_Ave52,NB,61
11/27/2024 11:00,Washingtonst_and_Ave52,SB,656
11/27/2024 12:00,Washingtonst_and_Ave52,NB,49
11/27/2024 12:00,Washingtonst_and_Ave52,SB,659
11/27/2024 13:00,Washingtonst_and_Ave52,NB,63
11/27/2024 13:00,Washingtonst_and_Ave52,SB,689
11/27/2024 14:00,Washingtonst_and_Ave52,NB,62
11/27/2024 14:00,Washingtonst_and_Ave52,SB,718
11/27/2024 15:00,Washingtonst_and_Ave52,NB,66
11/27/2024 15:00,Washingtonst_and_Ave52,SB,744
11/27/2024 16:00,Washingtonst_and_Ave52,NB,71
11/27/2024 16:00,Washingtonst_and_Ave52,SB,717
11/27/2024 17:00,Washingtonst_and_Ave52,NB,60
11/27/2024 17:00,Washingtonst_and_Ave52,SB,478
11/27/2024 18:00,Washingtonst_and_Ave52,NB,31
11/27/2024 18:00,Washingtonst_and_Ave52,SB,430
11/27/2024 19:00,Washingtonst_and_Ave52,NB,21
11/27/2024 19:00,Washingtonst_and_Ave52,SB,339
11/27/2024 20:00,Washingtonst_and_Ave52,NB,25
11/27/2024 20:00,Washingtonst_and_Ave52,SB,280
11/27/2024 21:00,Washingtonst_and_Ave52,NB,30
11/27/2024 21:00,Washingtonst_and_Ave52,SB,283
11/27/2024 22:00,Washingtonst_and_Ave52,NB,20
11/27/2024 22:00,Washingtonst_and_Ave52,SB,189
11/27/2024 23:00,Washingtonst_and_Ave52,NB,11
11/27/2024 23:00,Washingtonst_and_Ave52,SB,114
11/28/2024 0:00,Washingtonst_and_Ave52,NB,6
11/28/2024 0:00,Washingtonst_and_Ave52,SB,67
11/28/2024 1:00,Washingtonst_and_Ave52,NB,4
11/28/2024 1:00,Washingtonst_and_Ave52,SB,51
11/28/2024 2:00,Washingtonst_and_Ave52,NB,2
11/28/2024 2:00,Washingtonst_and_Ave52,SB,20
11/28/2024 3:00,Washingtonst_and_Ave52,NB,1
11/28/2024 3:00,Washingtonst_and_Ave52,SB,13
11/28/2024 4:00,Washingtonst_and_Ave52,NB,1
11/28/2024 4:00,Washingtonst_and_Ave52,SB,20
11/28/2024 5:00,Washingtonst_and_Ave52,NB,5
11/28/2024 5:00,Washingtonst_and_Ave52,SB,43
11/28/2024 6:00,Washingtonst_and_Ave52,NB,11
11/28/2024 6:00,Washingtonst_and_Ave52,SB,95
11/28/2024 7:00,Washingtonst_and_Ave52,NB,13
11/28/2024 7:00,Washingtonst_and_Ave52,SB,197
11/28/2024 8:00,Washingtonst_and_Ave52,NB,15
11/28/2024 8:00,Washingtonst_and_Ave52,SB,256
11/28/2024 9:00,Washingtonst_and_Ave52,NB,30
11/28/2024 9:00,Washingtonst_and_Ave52,SB,376
11/28/2024 10:00,Washingtonst_and_Ave52,NB,43
11/28/2024 10:00,Washingtonst_and_Ave52,SB,491
11/28/2024 11:00,Washingtonst_and_Ave52,NB,31
11/28/2024 11:00,Washingtonst_and_Ave52,SB,442
11/28/2024 12:00,Washingtonst_and_Ave52,NB,33
11/28/2024 12:00,Washingtonst_and_Ave52,SB,456
11/28/2024 13:00,Washingtonst_and_Ave52,NB,38
11/28/2024 13:00,Washingtonst_and_Ave52,SB,444
11/28/2024 14:00,Washingtonst_and_Ave52,NB,41
11/28/2024 14:00,Washingtonst_and_Ave52,SB,461
11/28/2024 15:00,Washingtonst_and_Ave52,NB,31
11/28/2024 15:00,Washingtonst_and_Ave52,SB,445
11/28/2024 16:00,Washingtonst_and_Ave52,NB,27
11/28/2024 16:00,Washingtonst_and_Ave52,SB,359
11/28/2024 17:00,Washingtonst_and_Ave52,NB,22
11/28/2024 17:00,Washingtonst_and_Ave52,SB,327
11/28/2024 18:00,Washingtonst_and_Ave52,NB,34
11/28/2024 18:00,Washingtonst_and_Ave52,SB,255
11/28/2024 19:00,Washingtonst_and_Ave52,NB,28
11/28/2024 19:00,Washingtonst_and_Ave52,SB,269
11/28/2024 20:00,Washingtonst_and_Ave52,NB,42
11/28/2024 20:00,Washingtonst_and_Ave52,SB,211
11/28/2024 21:00,Washingtonst_and_Ave52,NB,16
11/28/2024 21:00,Washingtonst_and_Ave52,SB,186
11/28/2024 22:00,Washingtonst_and_Ave52,NB,5
11/28/2024 22:00,Washingtonst_and_Ave52,SB,148
11/28/2024 23:00,Washingtonst_and_Ave52,NB,5
11/28/2024 23:00,Washingtonst_and_Ave52,SB,98
11/29/2024 0:00,Washingtonst_and_Ave52,NB,2
11/29/2024 0:00,Washingtonst_and_Ave52,SB,43
11/29/2024 1:00,Washingtonst_and_Ave52,NB,4
11/29/2024 1:00,Washingtonst_and_Ave52,SB,19
11/29/2024 2:00,Washingtonst_and_Ave52,NB,0
11/29/2024 2:00,Washingtonst_and_Ave52,SB,13
11/29/2024 3:00,Washingtonst_and_Ave52,NB,1
11/29/2024 3:00,Washingtonst_and_Ave52,SB,5
11/29/2024 4:00,Washingtonst_and_Ave52,NB,1
11/29/2024 4:00,Washingtonst_and_Ave52,SB,27
11/29/2024 5:00,Washingtonst_and_Ave52,NB,9
11/29/2024 5:00,Washingtonst_and_Ave52,SB,64
11/29/2024 6:00,Washingtonst_and_Ave52,NB,12
11/29/2024 6:00,Washingtonst_and_Ave52,SB,116
11/29/2024 7:00,Washingtonst_and_Ave52,NB,20
11/29/2024 7:00,Washingtonst_and_Ave52,SB,221
11/29/2024 8:00,Washingtonst_and_Ave52,NB,36
11/29/2024 8:00,Washingtonst_and_Ave52,SB,333
11/29/2024 9:00,Washingtonst_and_Ave52,NB,46
11/29/2024 9:00,Washingtonst_and_Ave52,SB,412
11/29/2024 10:00,Washingtonst_and_Ave52,NB,54
11/29/2024 10:00,Washingtonst_and_Ave52,SB,487
11/29/2024 11:00,Washingtonst_and_Ave52,NB,59
11/29/2024 11:00,Washingtonst_and_Ave52,SB,552
11/29/2024 12:00,Washingtonst_and_Ave52,NB,49
11/29/2024 12:00,Washingtonst_and_Ave52,SB,577
11/29/2024 13:00,Washingtonst_and_Ave52,NB,50
11/29/2024 13:00,Washingtonst_and_Ave52,SB,628
11/29/2024 14:00,Washingtonst_and_Ave52,NB,62
11/29/2024 14:00,Washingtonst_and_Ave52,SB,667
11/29/2024 15:00,Washingtonst_and_Ave52,NB,55
11/29/2024 15:00,Washingtonst_and_Ave52,SB,625
11/29/2024 16:00,Washingtonst_and_Ave52,NB,60
11/29/2024 16:00,Washingtonst_and_Ave52,SB,663
11/29/2024 17:00,Washingtonst_and_Ave52,NB,56
11/29/2024 17:00,Washingtonst_and_Ave52,SB,461
11/29/2024 18:00,Washingtonst_and_Ave52,NB,42
11/29/2024 18:00,Washingtonst_and_Ave52,SB,367
11/29/2024 19:00,Washingtonst_and_Ave52,NB,22
11/29/2024 19:00,Washingtonst_and_Ave52,SB,337
11/29/2024 20:00,Washingtonst_and_Ave52,NB,29
11/29/2024 20:00,Washingtonst_and_Ave52,SB,258
11/29/2024 21:00,Washingtonst_and_Ave52,NB,20
11/29/2024 21:00,Washingtonst_and_Ave52,SB,276
11/29/2024 22:00,Washingtonst_and_Ave52,NB,25
11/29/2024 22:00,Washingtonst_and_Ave52,SB,196
11/29/2024 23:00,Washingtonst_and_Ave52,NB,9
11/29/2024 23:00,Washingtonst_and_Ave52,SB,93
11/30/2024 0:00,Washingtonst_and_Ave52,NB,6
11/30/2024 0:00,Washingtonst_and_Ave52,SB,58
11/30/2024 1:00,Washingtonst_and_Ave52,NB,5
11/30/2024 1:00,Washingtonst_and_Ave52,SB,47
11/30/2024 2:00,Washingtonst_and_Ave52,NB,2
11/30/2024 2:00,Washingtonst_and_Ave52,SB,24
11/30/2024 3:00,Washingtonst_and_Ave52,NB,2
11/30/2024 3:00,Washingtonst_and_Ave52,SB,14
11/30/2024 4:00,Washingtonst_and_Ave52,NB,5
11/30/2024 4:00,Washingtonst_and_Ave52,SB,14
11/30/2024 5:00,Washingtonst_and_Ave52,NB,7
11/30/2024 5:00,Washingtonst_and_Ave52,SB,46
11/30/2024 6:00,Washingtonst_and_Ave52,NB,10
11/30/2024 6:00,Washingtonst_and_Ave52,SB,108
11/30/2024 7:00,Washingtonst_and_Ave52,NB,20
11/30/2024 7:00,Washingtonst_and_Ave52,SB,232
11/30/2024 8:00,Washingtonst_and_Ave52,NB,29
11/30/2024 8:00,Washingtonst_and_Ave52,SB,288
11/30/2024 9:00,Washingtonst_and_Ave52,NB,45
11/30/2024 9:00,Washingtonst_and_Ave52,SB,423
11/30/2024 10:00,Washingtonst_and_Ave52,NB,56
11/30/2024 10:00,Washingtonst_and_Ave52,SB,573
11/30/2024 11:00,Washingtonst_and_Ave52,NB,54
11/30/2024 11:00,Washingtonst_and_Ave52,SB,547
11/30/2024 12:00,Washingtonst_and_Ave52,NB,37
11/30/2024 12:00,Washingtonst_and_Ave52,SB,570
11/30/2024 13:00,Washingtonst_and_Ave52,NB,48
11/30/2024 13:00,Washingtonst_and_Ave52,SB,529
11/30/2024 14:00,Washingtonst_and_Ave52,NB,49
11/30/2024 14:00,Washingtonst_and_Ave52,SB,561
11/30/2024 15:00,Washingtonst_and_Ave52,NB,39
11/30/2024 15:00,Washingtonst_and_Ave52,SB,629
11/30/2024 16:00,Washingtonst_and_Ave52,NB,51
11/30/2024 16:00,Washingtonst_and_Ave52,SB,538
11/30/2024 17:00,Washingtonst_and_Ave52,NB,69
11/30/2024 17:00,Washingtonst_and_Ave52,SB,389
11/30/2024 18:00,Washingtonst_and_Ave52,NB,42
11/30/2024 18:00,Washingtonst_and_Ave52,SB,327
11/30/2024 19:00,Washingtonst_and_Ave52,NB,21
11/30/2024 19:00,Washingtonst_and_Ave52,SB,253
11/30/2024 20:00,Washingtonst_and_Ave52,NB,26
11/30/2024 20:00,Washingtonst_and_Ave52,SB,262
11/30/2024 21:00,Washingtonst_and_Ave52,NB,30
11/30/2024 21:00,Washingtonst_and_Ave52,SB,272
11/30/2024 22:00,Washingtonst_and_Ave52,NB,13
11/30/2024 22:00,Washingtonst_and_Ave52,SB,188
11/30/2024 23:00,Washingtonst_and_Ave52,NB,15
11/30/2024 23:00,Washingtonst_and_Ave52,SB,83
12/1/2024 0:00,Washingtonst_and_Ave52,NB,2
12/1/2024 0:00,Washingtonst_and_Ave52,SB,83
